Date,State,Total_Cured,Total_Deaths,Total_Confirmed,New_Cured,New_Deaths,New_Confirmed
2020-12-10,Puducherry,36354,615,37339,46,0,28
2020-12-10,Punjab,145623,4980,157928,530,16,597
2020-12-10,Rajasthan,263350,2485,285627,2577,17,1511
2020-12-10,Sikkim,4754,117,5239,19,0,24
2020-12-10,Tamil Nadu,771693,11836,794020,1315,14,1232
2020-12-10,Telangana,266925,1482,275904,805,2,643
2020-12-10,Tripura,32204,373,32976,35,0,31
2020-12-10,Uttar Pradesh,530854,7987,559499,2022,20,1326
2020-12-10,Uttarakhand,72880,1320,79656,445,13,515
2020-12-10,West Bengal,478434,8867,510951,3009,47,2956
2020-12-11,Andaman and Nicobar Islands,4652,61,4791,5,0,8
2020-12-11,Andhra Pradesh,861711,7047,873995,558,2,538
2020-12-11,Arunachal Pradesh,15739,55,16479,42,0,18
2020-12-11,Assam,209790,999,214305,165,1,140
2020-12-11,Bihar,233766,1307,240572,468,4,617
2020-12-11,Chandigarh,17231,298,18410,103,1,88
2020-12-11,Chhattisgarh,230238,3054,252638,1934,16,1518
2020-12-11,Dadra and Nagar Haveli and Daman and Diu,3332,2,3354,1,0,0
2020-12-11,Delhi,572523,9874,601150,3307,61,1575
2020-12-11,Goa,47215,703,49131,159,0,95
2020-12-11,Gujarat,206126,4135,224081,1465,12,1270
2020-12-11,Haryana,235197,2676,249329,1501,26,1250
2020-12-11,Himachal Pradesh,39065,773,47703,375,8,773
2020-12-11,Jammu and Kashmir,108150,1775,114773,526,8,366
2020-12-11,Jharkhand,108320,993,111003,220,2,173
2020-12-11,Karnataka,866664,11912,897801,5076,12,1238
2020-12-11,Kerala,591845,2533,654041,4847,26,4470
2020-12-11,Ladakh,8175,122,9071,71,0,26
2020-12-11,Lakshadweep,0,0,0,0,0,0
2020-12-11,Madhya Pradesh,203294,3373,219893,1307,7,1319
2020-12-11,Maharashtra,1747199,47972,1868172,5068,70,3824
2020-12-11,Manipur,23397,318,26685,96,0,151
2020-12-11,Meghalaya,11883,123,12586,28,1,75
2020-12-11,Mizoram,3800,6,4008,16,0,14
2020-12-11,Nagaland,10868,68,11602,19,1,94
2020-12-11,Odisha,317870,1794,322642,458,5,343
2020-12-11,Puducherry,36372,617,37363,18,2,24
2020-12-11,Punjab,146126,5007,158556,503,27,628
2020-12-11,Rajasthan,265689,2500,287219,2339,15,1592
2020-12-11,Sikkim,4779,118,5264,25,1,25
2020-12-11,Tamil Nadu,772995,11853,795240,1302,17,1220
2020-12-11,Telangana,267427,1485,276516,502,3,612
2020-12-11,Tripura,32250,374,32997,46,1,21
2020-12-11,Uttar Pradesh,532349,8011,561161,1495,24,1662
2020-12-11,Uttarakhand,73412,1332,80486,532,12,830
2020-12-11,West Bengal,481385,8916,513752,2951,49,2801
2020-12-12,Andaman and Nicobar Islands,4659,61,4798,7,0,7
2020-12-12,Andhra Pradesh,862230,7049,874515,519,2,520
2020-12-12,Arunachal Pradesh,16163,55,16497,424,0,18
2020-12-12,Assam,209939,1000,214432,149,1,127
2020-12-12,Bihar,234383,1312,241222,617,5,650
2020-12-12,Chandigarh,17365,299,18502,134,1,92
2020-12-12,Chhattisgarh,232715,3068,254129,2477,14,1491
2020-12-12,Dadra and Nagar Haveli and Daman and Diu,3335,2,3355,3,0,1
2020-12-12,Delhi,574925,9934,603535,2402,60,2385
2020-12-12,Goa,47345,703,49235,130,0,104
2020-12-12,Gujarat,207529,4148,225304,1403,13,1223
2020-12-12,Haryana,237009,2699,250394,1812,23,1065
2020-12-12,Himachal Pradesh,39836,793,48354,771,20,651
2020-12-12,Jammu and Kashmir,108572,1786,115207,422,11,434
2020-12-12,Jharkhand,108488,995,111177,168,2,174
2020-12-12,Karnataka,868471,11928,899011,1807,16,1210
2020-12-12,Kerala,596593,2562,658683,4748,29,4642
2020-12-12,Ladakh,8192,123,9112,17,1,41
2020-12-12,Lakshadweep,0,0,0,0,0,0
2020-12-12,Madhya Pradesh,204641,3382,221115,1347,9,1222
2020-12-12,Maharashtra,1749973,48059,1872440,2774,87,4268
2020-12-12,Manipur,23541,320,26859,144,2,174
2020-12-12,Meghalaya,11927,124,12645,44,1,59
2020-12-12,Mizoram,3820,7,4024,20,1,16
2020-12-12,Nagaland,10934,68,11634,66,0,32
2020-12-12,Odisha,318278,1798,323029,408,4,387
2020-12-12,Puducherry,36420,619,37406,48,2,43
2020-12-12,Punjab,146777,5036,159099,651,29,543
2020-12-12,Rajasthan,268457,2514,288692,2768,14,1473
2020-12-12,Sikkim,4810,118,5291,31,0,27
2020-12-12,Tamil Nadu,774306,11870,796475,1311,17,1235
2020-12-12,Telangana,267992,1489,277151,565,4,635
2020-12-12,Tripura,32285,375,33015,35,1,18
2020-12-12,Uttar Pradesh,534224,8025,562722,1875,14,1561
2020-12-12,Uttarakhand,73936,1341,81211,524,9,725
2020-12-12,West Bengal,484258,8966,516505,2873,50,2753
2020-12-13,Andaman and Nicobar Islands,4665,61,4805,6,0,7
2020-12-13,Andhra Pradesh,862895,7052,875025,665,3,510
2020-12-13,Arunachal Pradesh,16185,55,16509,22,0,12
2020-12-13,Assam,210057,1000,214584,118,0,152
2020-12-13,Bihar,234958,1317,241776,575,5,554
2020-12-13,Chandigarh,17457,300,18572,92,1,70
2020-12-13,Chhattisgarh,234037,3084,255761,1322,16,1632
2020-12-13,Dadra and Nagar Haveli and Daman and Diu,3337,2,3356,2,0,1
2020-12-13,Delhi,578116,9981,605470,3191,47,1935
2020-12-13,Goa,47489,705,49305,144,2,70
2020-12-13,Gujarat,208867,4160,226508,1338,12,1204
2020-12-13,Haryana,238374,2710,251402,1365,11,1008
2020-12-13,Himachal Pradesh,40573,803,48951,737,10,597
2020-12-13,Jammu and Kashmir,109002,1793,115626,430,7,419
2020-12-13,Jharkhand,108761,995,111366,273,0,189
2020-12-13,Karnataka,870002,11939,900214,1531,11,1203
2020-12-13,Kerala,601861,2594,664632,5268,32,5949
2020-12-13,Ladakh,8252,123,9138,60,0,26
2020-12-13,Lakshadweep,0,0,0,0,0,0
2020-12-13,Madhya Pradesh,206059,3391,222397,1418,9,1282
2020-12-13,Maharashtra,1753922,48139,1876699,3949,80,4259
2020-12-13,Manipur,23657,322,27036,116,2,177
2020-12-13,Meghalaya,11977,125,12743,50,1,98
2020-12-13,Mizoram,3836,7,4035,16,0,11
2020-12-13,Nagaland,10998,68,11676,64,0,42
2020-12-13,Odisha,318683,1802,323364,405,4,335
2020-12-13,Puducherry,36479,619,37444,59,0,38
2020-12-13,Punjab,147431,5057,159579,654,21,480
2020-12-13,Rajasthan,270650,2528,289999,2193,14,1307
2020-12-13,Sikkim,4834,118,5316,24,0,25
2020-12-13,Tamil Nadu,775602,11883,797693,1296,13,1218
2020-12-13,Telangana,268601,1493,277724,609,4,573
2020-12-13,Tripura,32310,376,33038,25,1,23
2020-12-13,Uttar Pradesh,535985,8056,564132,1761,31,1410
2020-12-13,Uttarakhand,74381,1351,81939,445,10,728
2020-12-13,West Bengal,487171,9010,519215,2913,44,2710
2020-12-14,Andaman and Nicobar Islands,4673,61,4818,8,0,13
2020-12-14,Andhra Pradesh,863508,7057,875531,613,5,506
2020-12-14,Arunachal Pradesh,16206,55,16513,21,0,4
2020-12-14,Assam,210174,1002,214657,117,2,73
2020-12-14,Bihar,235528,1321,242224,570,4,448
2020-12-14,Chandigarh,17571,301,18638,114,1,66
2020-12-14,Chhattisgarh,234853,3097,257020,816,13,1259
2020-12-14,Dadra and Nagar Haveli and Daman and Diu,3337,2,3356,0,0,0
2020-12-14,Delhi,580655,10014,607454,2539,33,1984
2020-12-14,Goa,47590,706,49362,101,1,57
2020-12-14,Gujarat,210214,4171,227683,1347,11,1175
2020-12-14,Haryana,239800,2717,252392,1426,7,990
2020-12-14,Himachal Pradesh,41313,811,49375,740,8,424
2020-12-14,Jammu and Kashmir,109507,1799,116008,505,6,382
2020-12-14,Jharkhand,108940,999,111510,179,4,144
2020-12-14,Karnataka,872038,11944,901410,2036,5,1196
2020-12-14,Kerala,607119,2623,669330,5258,29,4698
2020-12-14,Ladakh,8383,123,9155,131,0,17
2020-12-14,Lakshadweep,0,0,0,0,0,0
2020-12-14,Madhya Pradesh,207337,3404,223578,1278,13,1181
2020-12-14,Maharashtra,1757005,48209,1880416,3083,70,3717
2020-12-14,Manipur,23759,322,27155,102,0,119
2020-12-14,Meghalaya,12008,128,12866,31,3,123
2020-12-14,Mizoram,3847,7,4040,11,0,5
2020-12-14,Nagaland,11007,68,11709,9,0,33
2020-12-14,Odisha,319069,1807,323757,386,5,393
2020-12-14,Puducherry,36536,619,37492,57,0,48
2020-12-14,Punjab,148047,5077,160200,616,20,621
2020-12-14,Rajasthan,272118,2542,291289,1468,14,1290
2020-12-14,Sikkim,4864,118,5338,30,0,22
2020-12-14,Tamil Nadu,776878,11895,798888,1276,12,1195
2020-12-14,Telangana,269232,1496,278108,631,3,384
2020-12-14,Tripura,32342,376,33048,32,0,10
2020-12-14,Uttar Pradesh,537755,8072,565556,1770,16,1424
2020-12-14,Uttarakhand,74781,1355,82429,400,4,490
2020-12-14,West Bengal,490165,9057,521795,2994,47,2580
2020-12-15,Andaman and Nicobar Islands,4681,61,4773,8,0,0
2020-12-15,Andhra Pradesh,864049,7059,875836,541,2,305
2020-12-15,Arunachal Pradesh,16243,55,16536,37,0,23
2020-12-15,Assam,210299,1003,214803,125,1,146
2020-12-15,Bihar,236247,1325,242660,719,4,436
2020-12-15,Chandigarh,17698,302,18714,127,1,76
2020-12-15,Chhattisgarh,236588,3116,258635,1735,19,1615
2020-12-15,Dadra and Nagar Haveli and Daman and Diu,3338,2,3359,1,0,3
2020-12-15,Delhi,583509,10074,608830,2854,60,1376
2020-12-15,Goa,47737,707,49474,147,1,112
2020-12-15,Gujarat,211603,4182,228803,1389,11,1120
2020-12-15,Haryana,241544,2733,253385,1744,16,993
2020-12-15,Himachal Pradesh,41990,823,49761,677,12,386
2020-12-15,Jammu and Kashmir,109894,1802,116254,387,3,246
2020-12-15,Jharkhand,109141,1000,111722,201,1,212
2020-12-15,Karnataka,874202,11954,902240,2164,10,830
2020-12-15,Kerala,611600,2647,672037,4481,24,2707
2020-12-15,Ladakh,8429,123,9166,46,0,11
2020-12-15,Lakshadweep,0,0,0,0,0,0
2020-12-15,Madhya Pradesh,208421,3412,224636,1084,8,1058
2020-12-15,Maharashtra,1761615,48269,1883365,4610,60,2949
2020-12-15,Manipur,24739,324,27209,980,2,54
2020-12-15,Meghalaya,12058,130,12941,50,2,75
2020-12-15,Mizoram,3869,7,4049,22,0,9
2020-12-15,Nagaland,11066,69,11728,59,1,19
2020-12-15,Odisha,319458,1811,324089,389,4,332
2020-12-15,Puducherry,36586,620,37513,50,1,21
2020-12-15,Punjab,148680,5098,160659,633,21,459
2020-12-15,Rajasthan,273784,2555,292539,1666,13,1250
2020-12-15,Sikkim,4919,118,5340,55,0,2
2020-12-15,Tamil Nadu,778081,11909,800029,1203,14,1141
2020-12-15,Telangana,269828,1499,278599,596,3,491
2020-12-15,Tripura,32367,376,33057,25,0,9
2020-12-15,Uttar Pradesh,539727,8083,566728,1972,11,1172
2020-12-15,Uttarakhand,75501,1361,83006,720,6,577
2020-12-15,West Bengal,493145,9100,523629,2980,43,1834
2020-12-16,Andaman and Nicobar Islands,4688,61,4842,7,0,69
2020-12-16,Andhra Pradesh,864612,7064,876336,563,5,500
2020-12-16,Arunachal Pradesh,16264,55,16553,21,0,17
2020-12-16,Assam,210401,1004,214945,102,1,142
2020-12-16,Bihar,236782,1329,243281,535,4,621
2020-12-16,Chandigarh,17837,304,18776,139,2,62
2020-12-16,Chhattisgarh,239468,3135,260240,2880,19,1605
2020-12-16,Dadra and Nagar Haveli and Daman and Diu,3338,2,3359,0,0,0
2020-12-16,Delhi,585852,10115,610447,2343,41,1617
2020-12-16,Goa,47861,710,49566,124,3,92
2020-12-16,Gujarat,212839,4193,229913,1236,11,1110
2020-12-16,Haryana,243224,2751,254207,1680,18,822
2020-12-16,Himachal Pradesh,42568,836,50196,578,13,435
2020-12-16,Jammu and Kashmir,110354,1812,116600,460,10,346
2020-12-16,Jharkhand,109352,1001,111931,211,1,209
2020-12-16,Karnataka,875796,11965,903425,1594,11,1185
2020-12-16,Kerala,616666,2680,677255,5066,33,5218
2020-12-16,Ladakh,8469,123,9217,40,0,51
2020-12-16,Lakshadweep,0,0,0,0,0,0
2020-12-16,Madhya Pradesh,209768,3425,225709,1347,13,1073
2020-12-16,Maharashtra,1766010,48339,1886807,4395,70,3442
2020-12-16,Manipur,24880,327,27292,141,3,83
2020-12-16,Meghalaya,12186,131,13007,128,1,66
2020-12-16,Mizoram,3894,7,4080,25,0,31
2020-12-16,Nagaland,11097,69,11761,31,0,33
2020-12-16,Odisha,319850,1815,324389,392,4,300
2020-12-16,Puducherry,36633,620,37550,47,0,37
2020-12-16,Punjab,149434,5117,161053,754,19,394
2020-12-16,Rajasthan,275506,2568,293584,1722,13,1045
2020-12-16,Sikkim,4952,119,5365,33,1,25
2020-12-16,Tamil Nadu,779291,11919,801161,1210,10,1132
2020-12-16,Telangana,270450,1502,279135,622,3,536
2020-12-16,Tripura,32397,378,33081,30,2,24
2020-12-16,Uttar Pradesh,541579,8103,568064,1852,20,1336
2020-12-16,Uttarakhand,76041,1372,83502,540,11,496
2020-12-16,West Bengal,496110,9145,525918,2965,45,2289
2020-12-17,Andaman and Nicobar Islands,4698,61,4850,10,0,8
2020-12-17,Andhra Pradesh,865327,7067,876814,715,3,478
2020-12-17,Arunachal Pradesh,16278,55,16574,14,0,21
2020-12-17,Assam,210491,1007,215042,90,3,97
2020-12-17,Bihar,237267,1332,243830,485,3,549
2020-12-17,Chandigarh,17912,304,18843,75,0,67
2020-12-17,Chhattisgarh,241288,3145,261901,1820,10,1661
2020-12-17,Dadra and Nagar Haveli and Daman and Diu,3342,2,3360,4,0,1
2020-12-17,Delhi,588586,10147,611994,2734,32,1547
2020-12-17,Goa,47965,713,49657,104,3,91
2020-12-17,Gujarat,214223,4203,231073,1384,10,1160
2020-12-17,Haryana,244676,2765,255014,1452,14,807
2020-12-17,Himachal Pradesh,43614,848,50680,1046,12,484
2020-12-17,Jammu and Kashmir,110769,1817,116932,415,5,332
2020-12-17,Jharkhand,109532,1004,112121,180,3,190
2020-12-17,Karnataka,877199,11971,904665,1403,6,1240
2020-12-17,Kerala,622394,2707,683440,5728,27,6185
2020-12-17,Ladakh,8579,123,9238,110,0,21
2020-12-17,Lakshadweep,0,0,0,0,0,0
2020-12-17,Madhya Pradesh,211025,3433,226788,1257,8,1079
2020-12-17,Maharashtra,1769897,48434,1886807,3887,95,0
2020-12-17,Manipur,25107,329,27373,227,2,81
2020-12-17,Meghalaya,12252,133,13072,66,2,65
2020-12-17,Mizoram,3907,7,4085,13,0,5
2020-12-17,Nagaland,11120,70,11787,23,1,26
2020-12-17,Odisha,320208,1820,324796,358,5,407
2020-12-17,Puducherry,36661,622,37582,28,2,32
2020-12-17,Punjab,150007,5135,161383,573,18,330
2020-12-17,Rajasthan,277743,2578,294831,2237,10,1247
2020-12-17,Sikkim,4971,121,5398,19,2,33
2020-12-17,Tamil Nadu,780531,11931,802342,1240,12,1181
2020-12-17,Telangana,270967,1505,279644,517,3,509
2020-12-17,Tripura,32429,378,33098,32,0,17
2020-12-17,Uttar Pradesh,543344,8118,569263,1765,15,1199
2020-12-17,Uttarakhand,76554,1375,84069,513,3,567
2020-12-17,West Bengal,498877,9191,528211,2767,46,2293
2020-12-18,Andaman and Nicobar Islands,4707,61,4860,9,0,10
2020-12-18,Andhra Pradesh,865825,7069,877348,498,2,534
2020-12-18,Arunachal Pradesh,16290,55,16603,12,0,29
2020-12-18,Assam,210615,1010,215148,124,3,106
2020-12-18,Bihar,237770,1337,244386,503,5,556
2020-12-18,Chandigarh,18017,304,18905,105,0,62
2020-12-18,Chhattisgarh,242922,3156,263485,1634,11,1584
2020-12-18,Dadra and Nagar Haveli and Daman and Diu,3344,2,3361,2,0,1
2020-12-18,Delhi,590977,10182,613357,2391,35,1363
2020-12-18,Goa,48054,716,49745,89,3,88
2020-12-18,Gujarat,215528,4211,232188,1305,8,1115
2020-12-18,Haryana,245933,2782,255728,1257,17,714
2020-12-18,Himachal Pradesh,44146,858,51143,532,10,463
2020-12-18,Jammu and Kashmir,111164,1826,117317,395,9,385
2020-12-18,Jharkhand,109696,1007,112332,164,3,211
2020-12-18,Karnataka,878696,11981,905901,1497,10,1236
2020-12-18,Kerala,627364,2734,688409,4970,27,4969
2020-12-18,Ladakh,8623,123,9243,44,0,5
2020-12-18,Lakshadweep,0,0,0,0,0,0
2020-12-18,Madhya Pradesh,212351,3442,227949,1326,9,1161
2020-12-18,Maharashtra,1774255,48499,1886807,4358,65,0
2020-12-18,Manipur,25250,332,27454,143,3,81
2020-12-18,Meghalaya,12322,133,13141,70,0,69
2020-12-18,Mizoram,3923,7,4094,16,0,9
2020-12-18,Nagaland,11200,73,11820,80,3,33
2020-12-18,Odisha,320584,1825,325147,376,5,351
2020-12-18,Puducherry,36693,622,37622,32,0,40
2020-12-18,Punjab,150636,5150,161831,629,15,448
2020-12-18,Rajasthan,279717,2589,295953,1974,11,1122
2020-12-18,Sikkim,4990,122,5406,19,1,8
2020-12-18,Tamil Nadu,781745,11942,803516,1214,11,1174
2020-12-18,Telangana,271649,1506,280195,682,1,551
2020-12-18,Tripura,32471,378,33119,42,0,21
2020-12-18,Uttar Pradesh,544503,8136,570789,1159,18,1526
2020-12-18,Uttarakhand,77243,1384,84689,689,9,620
2020-12-18,West Bengal,501624,9235,530456,2747,44,2245
2020-12-19,Andaman and Nicobar Islands,4712,61,4869,5,0,9
2020-12-19,Andhra Pradesh,866359,7070,877806,534,1,458
2020-12-19,Arunachal Pradesh,16322,55,16611,32,0,8
2020-12-19,Assam,210700,1011,215250,85,1,102
2020-12-19,Bihar,238316,1341,245027,546,4,641
2020-12-19,Chandigarh,18139,305,18979,122,1,74
2020-12-19,Chhattisgarh,244247,3163,264898,1325,7,1413
2020-12-19,Dadra and Nagar Haveli and Daman and Diu,3350,2,3362,6,0,1
2020-12-19,Delhi,593137,10219,614775,2160,37,1418
2020-12-19,Goa,48170,718,49849,116,2,104
2020-12-19,Gujarat,216683,4220,233263,1155,9,1075
2020-12-19,Haryana,247097,2803,256477,1164,21,749
2020-12-19,Himachal Pradesh,44784,867,51625,638,9,482
2020-12-19,Jammu and Kashmir,111628,1833,117705,464,7,388
2020-12-19,Jharkhand,109891,1008,112606,195,1,274
2020-12-19,Karnataka,879735,11989,907123,1039,8,1222
2020-12-19,Kerala,632065,2757,693865,4701,23,5456
2020-12-19,Ladakh,8655,124,9252,32,1,9
2020-12-19,Lakshadweep,0,0,0,0,0,0
2020-12-19,Madhya Pradesh,213801,3453,229130,1450,11,1181
2020-12-19,Maharashtra,1778722,48574,1888767,4467,75,1960
2020-12-19,Manipur,25371,334,27540,121,2,86
2020-12-19,Meghalaya,12470,133,13189,148,0,48
2020-12-19,Mizoram,3943,7,4110,20,0,16
2020-12-19,Nagaland,11205,73,11832,5,0,12
2020-12-19,Odisha,320947,1829,325505,363,4,358
2020-12-19,Puducherry,36731,623,37670,38,1,48
2020-12-19,Punjab,151119,5170,162270,483,20,439
2020-12-19,Rajasthan,281372,2599,297029,1655,10,1076
2020-12-19,Sikkim,5012,123,5439,22,1,33
2020-12-19,Tamil Nadu,782915,11954,804650,1170,12,1134
2020-12-19,Telangana,272370,1510,280822,721,4,627
2020-12-19,Tripura,32501,378,33144,30,0,25
2020-12-19,Uttar Pradesh,546087,8154,572196,1584,18,1407
2020-12-19,Uttarakhand,77803,1399,85269,560,15,580
2020-12-19,West Bengal,504353,9277,532695,2729,42,2239
2020-12-20,Andaman and Nicobar Islands,4719,61,4875,7,0,6
2020-12-20,Andhra Pradesh,866856,7074,878285,497,4,479
2020-12-20,Arunachal Pradesh,16333,55,16629,11,0,18
2020-12-20,Assam,210808,1012,215346,108,1,96
2020-12-20,Bihar,239109,1347,245661,793,6,634
2020-12-20,Chandigarh,18244,306,19044,105,1,65
2020-12-20,Chhattisgarh,246054,3172,266266,1807,9,1368
2020-12-20,Dadra and Nagar Haveli and Daman and Diu,3352,2,3363,2,0,1
2020-12-20,Delhi,595305,10251,615914,2168,32,1139
2020-12-20,Goa,48280,718,49976,110,0,127
2020-12-20,Gujarat,217935,4227,234289,1252,7,1026
2020-12-20,Haryana,248172,2816,257067,1075,13,590
2020-12-20,Himachal Pradesh,45174,870,52010,390,3,385
2020-12-20,Jammu and Kashmir,112093,1837,118006,465,4,301
2020-12-20,Jharkhand,110125,1010,112853,234,2,247
2020-12-20,Karnataka,881882,12004,908275,2147,15,1152
2020-12-20,Kerala,636814,2786,700158,4749,29,6293
2020-12-20,Ladakh,8723,124,9270,68,0,18
2020-12-20,Lakshadweep,0,0,0,0,0,0
2020-12-20,Madhya Pradesh,215211,3468,230125,1410,15,995
2020-12-20,Maharashtra,1781841,48648,1892707,3119,74,3940
2020-12-20,Manipur,25512,336,27598,141,2,58
2020-12-20,Meghalaya,12531,133,13221,61,0,32
2020-12-20,Mizoram,3957,7,4122,14,0,12
2020-12-20,Nagaland,11230,73,11841,25,0,9
2020-12-20,Odisha,321309,1832,325861,362,3,356
2020-12-20,Puducherry,36752,624,37715,21,1,45
2020-12-20,Punjab,151679,5189,162705,560,19,435
2020-12-20,Rajasthan,282631,2608,298018,1259,9,989
2020-12-20,Sikkim,5037,123,5561,25,0,122
2020-12-20,Tamil Nadu,784117,11968,805777,1202,14,1127
2020-12-20,Telangana,273013,1513,281414,643,3,592
2020-12-20,Tripura,32532,378,33167,31,0,23
2020-12-20,Uttar Pradesh,547631,8177,573401,1544,23,1205
2020-12-20,Uttarakhand,78371,1408,85853,568,9,584
2020-12-20,West Bengal,507070,9320,534850,2717,43,2155
2020-12-21,Andaman and Nicobar Islands,4732,61,4881,13,0,6
2020-12-21,Andhra Pradesh,867445,7076,878723,589,2,438
2020-12-21,Arunachal Pradesh,16350,55,16630,17,0,1
2020-12-21,Assam,210872,1017,215409,64,5,63
2020-12-21,Bihar,239693,1352,246185,584,5,524
2020-12-21,Chandigarh,18328,308,19073,84,2,29
2020-12-21,Chhattisgarh,247480,3181,267219,1426,9,953
2020-12-21,Dadra and Nagar Haveli and Daman and Diu,3352,2,3363,0,0,0
2020-12-21,Delhi,596580,10277,617005,1275,26,1091
2020-12-21,Goa,48371,721,50064,91,3,88
2020-12-21,Gujarat,219125,4234,235299,1190,7,1010
2020-12-21,Haryana,248935,2821,257644,763,5,577
2020-12-21,Himachal Pradesh,46257,876,52329,1083,6,319
2020-12-21,Jammu and Kashmir,112568,1841,118263,475,4,257
2020-12-21,Jharkhand,110307,1010,113025,182,0,172
2020-12-21,Karnataka,882944,12009,909469,1062,5,1194
2020-12-21,Kerala,641285,2816,705869,4471,30,5711
2020-12-21,Ladakh,8801,124,9279,78,0,9
2020-12-21,Lakshadweep,0,0,0,0,0,0
2020-12-21,Madhya Pradesh,216485,3481,231284,1274,13,1159
2020-12-21,Maharashtra,1783905,48746,1896518,2064,98,3811
2020-12-21,Manipur,25646,337,27646,134,1,48
2020-12-21,Meghalaya,12620,134,13253,89,1,32
2020-12-21,Mizoram,3963,7,4124,6,0,2
2020-12-21,Nagaland,11273,73,11842,43,0,1
2020-12-21,Odisha,321647,1836,326233,338,4,372
2020-12-21,Puducherry,36777,626,37748,25,2,33
2020-12-21,Punjab,152223,5201,163042,544,12,337
2020-12-21,Rajasthan,283957,2617,301580,1326,9,3562
2020-12-21,Sikkim,5075,124,5573,38,1,12
2020-12-21,Tamil Nadu,785315,11983,806891,1198,15,1114
2020-12-21,Telangana,273625,1515,281730,612,2,316
2020-12-21,Tripura,32561,380,33175,29,2,8
2020-12-21,Uttar Pradesh,549190,8196,574631,1559,19,1230
2020-12-21,Uttarakhand,78727,1413,86317,356,5,464
2020-12-21,West Bengal,509697,9360,536828,2627,40,1978
2020-12-22,Andaman and Nicobar Islands,4740,62,4888,8,1,7
2020-12-22,Andhra Pradesh,867867,7078,878937,422,2,214
2020-12-22,Arunachal Pradesh,16369,56,16652,19,1,22
2020-12-22,Assam,210965,1020,215510,93,3,101
2020-12-22,Bihar,240219,1358,246568,526,6,383
2020-12-22,Chandigarh,18429,310,19128,101,2,55
2020-12-22,Chhattisgarh,249218,3199,268477,1738,18,1258
2020-12-22,Dadra and Nagar Haveli and Daman and Diu,3354,2,3363,2,0,0
2020-12-22,Delhi,598249,10304,617808,1669,27,803
2020-12-22,Goa,48479,723,50143,108,2,79
2020-12-22,Gujarat,220393,4241,236259,1268,7,960
2020-12-22,Haryana,249840,2832,258197,905,11,553
2020-12-22,Himachal Pradesh,46852,885,52623,595,9,294
2020-12-22,Jammu and Kashmir,113026,1844,118495,458,3,232
2020-12-22,Jharkhand,110512,1011,113198,205,1,173
2020-12-22,Karnataka,884205,12016,910241,1261,7,772
2020-12-22,Kerala,645779,2843,709292,4494,27,3423
2020-12-22,Ladakh,8852,125,9286,51,1,7
2020-12-22,Lakshadweep,0,0,0,0,0,0
2020-12-22,Madhya Pradesh,217775,3490,232319,1290,9,1035
2020-12-22,Maharashtra,1789958,48801,1899352,6053,55,2834
2020-12-22,Manipur,25779,337,27684,133,0,38
2020-12-22,Meghalaya,12692,134,13258,72,0,5
2020-12-22,Mizoram,3973,7,4133,10,0,9
2020-12-22,Nagaland,11323,73,11858,50,0,16
2020-12-22,Odisha,321956,1839,326596,309,3,363
2020-12-22,Puducherry,36803,627,37762,26,1,14
2020-12-22,Punjab,152758,5212,163378,535,11,336
2020-12-22,Rajasthan,285322,2626,299909,1365,9,0
2020-12-22,Sikkim,5092,124,5576,17,0,3
2020-12-22,Tamil Nadu,786472,11995,807962,1157,12,1071
2020-12-22,Telangana,274260,1518,282347,635,3,617
2020-12-22,Tripura,32595,380,33188,34,0,13
2020-12-22,Uttar Pradesh,550587,8212,568835,1397,16,0
2020-12-22,Uttarakhand,79755,1426,86765,1028,13,448
2020-12-22,West Bengal,512039,9401,538343,2342,41,1515
2020-12-23,Andaman and Nicobar Islands,4749,62,4893,9,0,5
2020-12-23,Andhra Pradesh,868279,7082,879339,412,4,402
2020-12-23,Arunachal Pradesh,16379,56,16657,10,0,5
2020-12-23,Assam,211078,1024,215585,113,4,75
2020-12-23,Bihar,240716,1362,247108,497,4,540
2020-12-23,Chandigarh,18508,312,19184,79,2,56
2020-12-23,Chhattisgarh,250766,3212,269857,1548,13,1380
2020-12-23,Dadra and Nagar Haveli and Daman and Diu,3357,2,3364,3,0,1
2020-12-23,Delhi,599683,10329,618747,1434,25,939
2020-12-23,Goa,48567,725,50239,88,2,96
2020-12-23,Gujarat,221602,4248,237247,1209,7,988
2020-12-23,Haryana,250502,2842,258731,662,10,534
2020-12-23,Himachal Pradesh,47275,889,52955,423,4,332
2020-12-23,Jammu and Kashmir,113307,1850,118803,281,6,308
2020-12-23,Jharkhand,110758,1014,113407,246,3,209
2020-12-23,Karnataka,885341,12029,911382,1136,13,1141
2020-12-23,Kerala,650836,2870,715341,5057,27,6049
2020-12-23,Ladakh,8901,125,9296,49,0,10
2020-12-23,Lakshadweep,0,0,0,0,0,0
2020-12-23,Madhya Pradesh,218828,3502,233324,1053,12,1005
2020-12-23,Maharashtra,1794080,48876,1902458,4122,75,3106
2020-12-23,Manipur,25928,337,27723,149,0,39
2020-12-23,Meghalaya,12735,134,13299,43,0,41
2020-12-23,Mizoram,3989,7,4141,16,0,8
2020-12-23,Nagaland,11373,76,11866,50,3,8
2020-12-23,Odisha,322344,1843,326915,388,4,319
2020-12-23,Puducherry,36822,629,37811,19,2,49
2020-12-23,Punjab,153382,5230,163665,624,18,287
